stock,horizon,model,library,mae,mse,rmse,mape,smape,wape,mase,r2,column,target
NIFTY50,15,WeightedEnsemble,autogluon_timeseries,462.9177734375,324119.9538455327,569.3153377922755,1.9331042847952233,1.9091503728497317,1.9115994631220792,2.585306737402436,-0.9784788311701638,,
NIFTY50,15,DirectTabular,autogluon_internal,462.9177734375,324119.9538455327,569.3153377922755,1.9331042847952233,1.9091503728497317,1.9115994631220792,2.585306737402436,-0.9784788311701638,,
TCS,15,Transformer,dl_multivariate,585.1237523351047,,591.9001241944463,14.626911045118336,,,,,,Close
RELIANCE,15,decomposition+model/LSTM,classical,660.3270627931407,,661.2853041024306,52.426865998851525,,,,,Close,
NIFTY50,15,original/ExpSmoothing,classical,544.9889283656686,,670.5291019198751,2.231668095418784,,,,,Close,
NIFTY50,15,original/RandomForest,classical,574.9104964827483,,683.1720753837368,2.3680035526169485,,,,,Close,
NIFTY50,15,original/ARIMA,classical,612.9406900855082,,731.3667244995302,2.512380514457343,,,,,Close,
NIFTY50,15,ETS,autogluon_internal,690.37497720367,576016.7184612734,758.9576526139475,2.8300507560734007,2.8785295845532497,2.850874413344669,3.85561147640765,-2.516096032825104,,
TCS,15,original/LSTM,classical,780.3895156820229,,792.3344700051275,19.11878073698037,,,,,Close,
NIFTY50,15,Theta,autogluon_internal,723.5886477910165,635071.7998087899,796.913922458875,2.9659559172386385,3.0195672873332398,2.9880288682095504,4.041103439063789,-2.8765774747506945,,
NIFTY50,15,Naive,autogluon_internal,731.4735026041667,650682.865476799,806.649158852099,2.998059607759002,3.052997364562145,3.0205890443196357,4.085138836798695,-2.9718698582948524,,
NIFTY50,15,AutoARIMA,statsforecast,738.0230849809516,663054.9086445384,814.2818361258824,3.02478767406823,3.08084074487511,3.0476352690998256,4.121716994772922,-3.047390742508483,,
NIFTY50,15,SeasonalNaive,autogluon_internal,741.8684244791667,664136.4181712469,814.9456535077949,3.041329819480841,3.0972724960476294,3.063514436723323,4.1431924763439,-3.053992445609186,,
BANKNIFTY,15,BiLSTM,dl_univariate,612.0739412777824,,827.3524722112027,1.1942259551754726,,,,,,Close
NIFTY50,15,BiLSTM,dl_univariate,817.5776936038826,,841.6248606363816,3.42324916359258,,,,,,Close
BANKNIFTY,15,BiLSTM,dl_multivariate,816.916794582957,,885.7063879146937,1.5875721919227026,,,,,,Close
NIFTY50,15,BiLSTM,dl_multivariate,1077.5549142825846,,1091.1145638983492,4.514332105683972,,,,,,Close
BANKNIFTY,15,AttentionForecaster,dl_multivariate,1131.4716674583149,,1213.0050078947174,2.2078401786307595,,,,,,Close
BANKNIFTY,15,DirectTabular,autogluon_internal,1011.7671875,1489742.0312438966,1220.549888879556,1.9139201641527093,1.940850611186357,1.9337037830463737,1.9182028999949847,-0.42443547544267224,,
NIFTY50,15,xgb_limitdepth,flaml,1344.7585286458334,2377963.2074778876,1542.0645925115743,5.509313469057379,5.7157621640679865,5.55312374873695,7.510217761722749,-13.51545889562439,,
BANKNIFTY,15,original/RandomForest,classical,1270.164704868648,,1567.809115869451,2.4188254577520407,,,,,Close,
BANKNIFTY,15,original/XGBoost,classical,1346.63208315972,,1638.3721864047498,2.5589703738915732,,,,,Close,
BANKNIFTY,15,RecursiveTabular,autogluon_internal,1588.7354166666667,3185552.2655904135,1784.8115490410783,3.0070845993394713,3.06479086741193,3.03641363687542,3.012073252844781,-2.045905640585955,,
TCS,15,decomposition+model/ExpSmoothing,classical,1863.4420975958726,,1867.7465016000647,45.80664698977813,,,,,Close,
TCS,15,decomposition+model/ARIMA,classical,1869.759277136939,,1873.9655956010308,45.9628144345062,,,,,Close,
BANKNIFTY,15,arima,flaml,1661.1066341093358,3524111.155022629,1877.2616107039075,3.143239790447537,3.2069743658350776,3.174730532977134,3.149281378280946,-2.3696229570874237,,
TCS,15,decomposition+model/RandomForest,classical,1915.4028866165977,,1920.0689782175216,47.080820421016675,,,,,Close,
BANKNIFTY,15,AutoARIMA,statsforecast,1697.62041640047,3724206.177556932,1929.820244882132,3.2115316696530636,3.2788262779683337,3.244516191004019,3.2185076231581937,-2.5609463154808063,,
TCS,15,decomposition+model/XGBoost,classical,1944.3674252063975,,1948.7125628137287,47.79693453813403,,,,,Close,
BANKNIFTY,15,Theta,autogluon_internal,1743.3003993742716,3896658.82762394,1973.9956503558817,3.298533101501001,3.369091388649329,3.331820421638533,3.3051120089246253,-2.725839073715222,,
NIFTY50,15,Transformer,dl_univariate,1965.5810477772982,,1980.1983242031822,8.235543884640995,,,,,,Close
BANKNIFTY,15,Naive,autogluon_internal,1746.9802083333334,3923144.958943685,1980.6930501578697,3.305195179169288,3.376223817175287,3.3388533246550938,3.3120885350503055,-2.7511641194398004,,
BANKNIFTY,15,ETS,autogluon_internal,1746.9994739561166,3923234.0855519455,1980.7155488741803,3.3052315184479606,3.3762618527404404,3.338890145386305,3.312125060620565,-2.7512493389609993,,
BANKNIFTY,15,WeightedEnsemble,autogluon_timeseries,1815.5644349563925,4229765.391473888,2056.6393440450097,3.434974472151691,3.5119092416888757,3.46993247024986,3.4421169289610987,-3.0443430809187317,,
BANKNIFTY,15,original/ExpSmoothing,classical,1752.5557073051643,,2058.7863737355433,3.3220837620935426,,,,,Close,
BANKNIFTY,15,original/ARIMA,classical,1925.9492965324523,,2205.755777446805,3.654997899528379,,,,,Close,
BANKNIFTY,15,SeasonalNaive,autogluon_internal,2025.9966145833334,5068540.090766398,2251.3418422723807,3.8372212649903132,3.929704087366994,3.8721134332683995,3.841073944171343,-3.846348000239159,,
TCS,15,decomposition+model/LSTM,classical,2310.0208767293952,,2313.861547563456,56.80243718515269,,,,,Close,
NIFTY50,15,AttentionForecaster,dl_multivariate,2782.46831321019,,2801.2272927838394,11.659088362804193,,,,,,Close
NIFTY50,15,AttentionForecaster,dl_univariate,3030.3801379845363,,3039.853390894207,12.702269968330288,,,,,,Close
BANKNIFTY,15,Transformer,dl_univariate,3699.772172096162,,3750.8073976251158,7.182970615000291,,,,,,Close
NIFTY50,15,Hybrid_ARIMA_BiLSTM_XGB,dl_multivariate,4120.239276200429,,4124.397695791627,17.290943205196395,,,,,,Close
BANKNIFTY,15,Transformer,dl_multivariate,4670.006575043639,,4702.950794300205,9.071713989636,,,,,,Close
BANKNIFTY,15,Hybrid_ARIMA_BiLSTM_XGB,dl_univariate,5442.771925575895,,5464.976098080458,10.58958847056803,,,,,,Close
BANKNIFTY,15,original/LSTM,classical,6473.453346450258,,6591.463811528688,12.379800241828612,,,,,Close,
NIFTY50,15,Transformer,dl_multivariate,6913.891532043269,,6917.104512926191,28.99445557202641,,,,,,Close
BANKNIFTY,15,AttentionForecaster,dl_univariate,7144.884553327121,,7171.068231834813,13.88450000438958,,,,,,Close
BANKNIFTY,15,Hybrid_ARIMA_BiLSTM_XGB,dl_multivariate,7424.202746840984,,7435.749886007662,14.44359301884657,,,,,,Close
NIFTY50,15,decomposition+model/ExpSmoothing,classical,9395.5315869152,,9405.599429583426,38.922305966195715,,,,,Close,
NIFTY50,15,decomposition+model/ARIMA,classical,9411.564250056857,,9421.371125966856,38.98901244678933,,,,,Close,
NIFTY50,15,decomposition+model/RandomForest,classical,9634.945702163835,,9646.634579793588,39.91225292465847,,,,,Close,
NIFTY50,15,decomposition+model/XGBoost,classical,9749.625842418103,,9760.653630766874,40.388252467439706,,,,,Close,
NIFTY50,15,decomposition+model/LSTM,classical,12626.039795912404,,12634.356447654167,52.31413717822222,,,,,Close,
BANKNIFTY,15,decomposition+model/RandomForest,classical,22374.23940574189,,22406.85364438475,42.90902809045337,,,,,Close,
BANKNIFTY,15,decomposition+model/XGBoost,classical,22418.285659512283,,22451.018209808983,42.99358373254206,,,,,Close,
BANKNIFTY,15,decomposition+model/ExpSmoothing,classical,22587.71801180098,,22613.33560145909,43.323199167638286,,,,,Close,
BANKNIFTY,15,decomposition+model/ARIMA,classical,22595.91800490144,,22621.436908052867,43.33900756590553,,,,,Close,
BANKNIFTY,15,decomposition+model/LSTM,classical,27965.2514103767,,27990.626271797082,53.643599696281655,,,,,Close,
NIFTY50,15,original/LSTM,classical,37622.47845842397,,39714.68273892011,155.52798552012598,,,,,Close,
HDFCBANK,30,Hybrid_ARIMA_BiLSTM_XGB,dl_multivariate,6.348256728070237,,8.46776245326335,0.715394247148597,,,,,,Close
RELIANCE,30,Hybrid_ARIMA_BiLSTM_XGB,dl_univariate,7.090871595921681,,10.09605452046412,0.5829218344557021,,,,,,Close
HDFCBANK,30,Hybrid_ARIMA_BiLSTM_XGB,dl_univariate,10.635730534626452,,11.998384537566908,1.2057274393918422,,,,,,Close
RELIANCE,30,BiLSTM,dl_univariate,11.73732168156621,,15.376903551022865,0.9667986495626439,,,,,,Close
RELIANCE,30,XGBoostSeq,dl_multivariate,14.577267385620189,,17.116643662116363,1.196148883917435,,,,,,Close
HDFCBANK,30,Transformer,dl_univariate,15.55142576950575,,18.21453678879266,1.7461030083380662,,,,,,Close
RELIANCE,30,XGBoostSeq,dl_univariate,15.572372194651416,,18.291877566392337,1.274878650801214,,,,,,Close
RELIANCE,30,Transformer,dl_univariate,19.72473574636515,,22.251812122853263,1.6265257089560825,,,,,,Close
RELIANCE,30,Transformer,dl_multivariate,25.04236043307178,,27.450827893670965,2.064028566362438,,,,,,Close
HDFCBANK,30,XGBoostSeq,dl_multivariate,32.76034492873951,,33.98914934638148,3.692772283786387,,,,,,Close
RELIANCE,30,RecursiveTabular,autogluon_internal,29.78120320638158,1194.5080901431324,34.561656357054595,2.3471040741211984,2.368768728739466,2.3692902207604294,2.0200623124373123,0.1068159248598054,,
RELIANCE,30,original/ARIMA,classical,30.426802571614818,,35.71064225643307,2.4304134976924234,,,,,Close,
HDFCBANK,30,WeightedEnsemble,autogluon_timeseries,29.99892060003401,1276.4331539261277,35.72720467551481,3.3105842345888306,3.38933929962555,3.35629708493683,3.345763980966046,-2.28486404633413,,
HDFCBANK,30,ETS,autogluon_internal,29.99892060003401,1276.4331539261277,35.72720467551481,3.3105842345888306,3.38933929962555,3.35629708493683,3.345763980966046,-2.28486404633413,,
RELIANCE,30,original/ExpSmoothing,classical,31.732231873102684,,37.87898484903497,2.5434273604346194,,,,,Close,
HDFCBANK,30,XGBoostSeq,dl_univariate,37.06562721548744,,38.076429998371445,4.176980939502669,,,,,,Close
RELIANCE,30,SeasonalNaive,autogluon_internal,32.877846272787,1498.0638920244467,38.70483034486066,2.6100253756785072,2.6170331672744873,2.6156485053326186,2.2301079546555376,-0.12016555010392915,,
HDFCBANK,30,AutoARIMA,statsforecast,33.86473812495532,1525.6496706752416,39.05956567443168,3.742704579219358,3.8372165392114512,3.7888070496379065,3.7769165948989083,-2.926215591539427,,
HDFCBANK,30,Naive,autogluon_internal,34.354774983724056,1565.27384501063,39.56354186635254,3.7971209393749046,3.8941783032011337,3.8436326649500536,3.8315701503809114,-3.028187265684398,,
HDFCBANK,30,arima,flaml,35.209221975404134,1610.1747806466042,40.126983198922446,3.8938849573912004,3.9938431902016993,3.939228702742348,3.9268661780788134,-3.143738533421142,,
HDFCBANK,30,Theta,autogluon_internal,35.103500819893014,1612.9942990806737,40.16210028223964,3.8813743989036573,3.981503418840714,3.9274005569637387,3.915075152699893,-3.1509944830990104,,
RELIANCE,30,Theta,autogluon_internal,35.75895109251399,1680.5456795279704,40.99445913203357,2.8103051532030134,2.848283281319293,2.8448593074301707,2.425533613725782,-0.2566148784477278,,
RELIANCE,30,ETS,autogluon_internal,36.47075860198531,1700.7614051893286,41.24028861670743,2.8768186379111755,2.905215827922491,2.901488267635944,2.473815595942161,-0.2717310290850705,,
RELIANCE,30,AutoARIMA,statsforecast,35.923775730552094,1715.245860893108,41.415526809315224,2.822547307564131,2.8615053753901893,2.857972189416093,2.436713687182,-0.2825616674695617,,
RELIANCE,30,Naive,autogluon_internal,36.10164184570299,1747.6892912413116,41.80537395169802,2.835055020123226,2.8758674806586804,2.8721226065201737,2.44877836547542,-0.30682098858178875,,
HDFCBANK,30,RecursiveTabular,autogluon_internal,31.67993774414057,1775.600658533345,42.13787676821585,3.5748064198578575,3.468657338994451,3.5443702831600787,3.5332469470075565,-3.5694572770404136,,
HDFCBANK,30,original/RandomForest,classical,38.60226520843431,,43.55731762720922,4.274445028576591,,,,,Close,
RELIANCE,30,AttentionForecaster,dl_univariate,41.79696220187493,,43.67537079797936,3.4164861213225066,,,,,,Close
RELIANCE,30,BiLSTM,dl_multivariate,48.65835190192725,,49.56211127885103,3.98477879882849,,,,,,Close
HDFCBANK,30,AttentionForecaster,dl_multivariate,49.38393873659197,,51.26441849050533,5.563507094299034,,,,,,Close
HDFCBANK,30,original/XGBoost,classical,46.765979083476054,,51.31737847813713,5.1859040730229475,,,,,Close,
HDFCBANK,30,BiLSTM,dl_univariate,52.31705718532699,,52.83696555864324,5.902588853004607,,,,,,Close
RELIANCE,30,original/XGBoost,classical,46.92029813547013,,57.43400388123106,3.6599459354067267,,,,,Close,
HDFCBANK,30,SeasonalNaive,autogluon_internal,53.44056294759129,3336.239226357948,57.760187208473866,5.934225805227282,6.145371500161737,5.978961977657972,5.960198135675485,-7.585715790070324,,
HDFCBANK,30,original/ExpSmoothing,classical,54.01485740713653,,58.09758387376722,5.998009140060563,,,,,Close,
HDFCBANK,30,original/ARIMA,classical,57.02448209021562,,61.05444827790586,6.33407025145776,,,,,Close,
TCS,30,Hybrid_ARIMA_BiLSTM_XGB,dl_multivariate,50.86247349117362,,61.43217904542899,1.282155583991166,,,,,,Close
RELIANCE,30,original/RandomForest,classical,50.31602588099213,,61.704479725556965,3.924320383453913,,,,,Close,
HDFCBANK,30,BiLSTM,dl_multivariate,67.37591641000023,,67.78080239545216,7.60421983499618,,,,,,Close
RELIANCE,30,Hybrid_ARIMA_BiLSTM_XGB,dl_multivariate,72.26471605247173,,72.85639532701536,5.930045934558056,,,,,,Close
TCS,30,XGBoostSeq,dl_multivariate,61.75479977862269,,78.92139523711226,1.540518164107434,,,,,,Close
TCS,30,XGBoostSeq,dl_univariate,70.55739679598264,,81.68082489386008,1.768804685251749,,,,,,Close
RELIANCE,30,AttentionForecaster,dl_multivariate,84.07283488184434,,85.450437318094,6.909419553409421,,,,,,Close
RELIANCE,30,original/LSTM,classical,77.36337540377694,,86.23268511984746,6.069062692496592,,,,,Close,
TCS,30,BiLSTM,dl_multivariate,97.13561384685673,,107.01274455310643,2.4186118573826456,,,,,,Close
RELIANCE,30,xgb_limitdepth,flaml,102.21714477539156,11470.28570970036,107.0994197449284,8.0945214408181,8.46860143580593,8.132044895301375,6.933400252998205,-7.576816362947264,,
HDFCBANK,30,original/LSTM,classical,108.03188861211486,,109.74862560310257,12.0620024809262,,,,,Close,
HDFCBANK,30,AttentionForecaster,dl_univariate,112.55228140014773,,112.96456285896096,12.70232012974411,,,,,,Close
HDFCBANK,30,Transformer,dl_multivariate,114.53640441081924,,114.85173640406319,12.92813758712798,,,,,,Close
HDFCBANK,30,DirectTabular,autogluon_internal,124.99527791341158,15945.368287704041,126.27497094715184,13.950733703467463,15.015403931863776,13.984546060339806,13.940658205984223,-40.034947135873885,,
RELIANCE,30,WeightedEnsemble,autogluon_timeseries,121.59908650716052,16493.733772026953,128.42793221113138,9.769764767709564,9.260167563452685,9.674005597365571,8.248079507656819,-11.333060333656867,,
RELIANCE,30,DirectTabular,autogluon_internal,121.59908650716052,16493.733772026953,128.42793221113138,9.769764767709564,9.260167563452685,9.674005597365571,8.248079507656819,-11.333060333656867,,
TCS,30,original/RandomForest,classical,130.488190305914,,161.35805277877645,3.214868738652273,,,,,Close,
TCS,30,Transformer,dl_univariate,150.52075280369027,,168.3603277243571,3.7385967109320775,,,,,,Close
TCS,30,original/ExpSmoothing,classical,140.92842929105782,,169.19572246218098,3.41129293079496,,,,,Close,
TCS,30,original/XGBoost,classical,139.3076427949686,,171.4181346712642,3.437765493588249,,,,,Close,
TCS,30,DirectTabular,autogluon_internal,140.85745442708168,31590.254806708606,177.73647573502916,3.533243703632795,3.4407654510919103,3.461854161352783,3.73867126202078,-1.2792740409551606,,
TCS,30,original/ARIMA,classical,150.9563424007271,,179.75348697524652,3.6533724763970064,,,,,Close,
TCS,30,SeasonalNaive,autogluon_internal,193.75874023437675,50399.063067664036,224.49735648257428,4.694829296829652,4.842903256285127,4.762009251885833,5.142789473414894,-2.63635168001854,,
TCS,30,WeightedEnsemble,autogluon_timeseries,198.86931966145974,54833.57929532157,234.1657090509231,4.806696126081465,4.970321966989681,4.887611980747654,5.278435659227522,-2.9563072417491716,,
TCS,30,RecursiveTabular,autogluon_internal,198.86931966145974,54833.57929532157,234.1657090509231,4.806696126081465,4.970321966989681,4.887611980747654,5.278435659227522,-2.9563072417491716,,
NIFTY50,30,Hybrid_ARIMA_BiLSTM_XGB,dl_univariate,197.87615565561208,,236.52425049464702,0.8269774258142712,,,,,,Close
TCS,30,ETS,autogluon_internal,218.92988712569095,62242.00135723398,249.48346910613932,5.299893770754678,5.486548236256616,5.380640619080019,5.810887898858019,-3.490833607347544,,
TCS,30,arima,flaml,228.69332060174838,65086.76605280904,255.12108116110093,5.544550300708161,5.740237686321904,5.6205965585484385,6.070031217215259,-3.696086726162938,,
TCS,30,AutoARIMA,statsforecast,231.46192567310766,67448.16470270901,259.70784490020515,5.609239867543371,5.81203696349555,5.688640575291544,6.143516175879866,-3.8664644162447726,,
TCS,30,Naive,autogluon_internal,234.78322753906426,68982.95184817958,262.64605812419796,5.690979379427505,5.898534073247486,5.770268223132665,6.231670941200973,-3.9772011140165118,,
TCS,30,Theta,autogluon_internal,235.83645686368624,69611.86480847604,263.84060492743725,5.716625163446016,5.926138818725059,5.796153444011685,6.259625998491322,-4.022577923833176,,
BANKNIFTY,30,XGBoostSeq,dl_univariate,263.86075427551987,,306.51698444106114,0.51416484003912,,,,,,Close
NIFTY50,30,XGBoostSeq,dl_multivariate,358.85614798092064,,386.2095210901614,1.5092826634707746,,,,,,Close
BANKNIFTY,30,XGBoostSeq,dl_multivariate,314.39463043323485,,399.2911372313515,0.6136409076820292,,,,,,Close
TCS,30,BiLSTM,dl_univariate,397.4932948745103,,401.48122024627327,9.94051492734204,,,,,,Close
TCS,30,AttentionForecaster,dl_multivariate,407.8927064187803,,419.4493261686272,10.180405711755043,,,,,,Close
TCS,30,Hybrid_ARIMA_BiLSTM_XGB,dl_univariate,423.69200424223334,,426.1928263573753,10.638461264449536,,,,,,Close
HDFCBANK,30,decomposition+model/ExpSmoothing,classical,433.5991968296883,,434.1232662295339,48.561506180630445,,,,,Close,
HDFCBANK,30,decomposition+model/ARIMA,classical,434.3023781834482,,434.8248491961879,48.640227112294774,,,,,Close,
HDFCBANK,30,decomposition+model/RandomForest,classical,435.66698273585877,,436.38436157606446,48.78346230521115,,,,,Close,
HDFCBANK,30,decomposition+model/XGBoost,classical,436.77197224177604,,437.4853603340123,48.90742249036478,,,,,Close,
NIFTY50,30,XGBoostSeq,dl_univariate,431.93405139369787,,443.97270175352946,1.8139412441504312,,,,,,Close
HDFCBANK,30,decomposition+model/LSTM,classical,473.8305776894484,,474.41834632106094,53.06629122382949,,,,,Close,
NIFTY50,30,RecursiveTabular,autogluon_internal,469.47942708333335,282342.3864450455,531.358999589774,1.9296492377778978,1.952687496700718,1.9453077640566678,2.6219523110927807,-0.6140077834315469,,
NIFTY50,30,original/XGBoost,classical,439.83815020444257,,533.7537877005169,1.8253380833175397,,,,,Close,
RELIANCE,30,decomposition+model/ARIMA,classical,536.2771528036072,,537.3107805889659,42.56738171455142,,,,,Close,
RELIANCE,30,decomposition+model/ExpSmoothing,classical,538.4307669623983,,539.397808480658,42.74138690461746,,,,,Close,
TCS,30,AttentionForecaster,dl_univariate,544.504428333493,,549.7059551702921,13.61498188228945,,,,,,Close
RELIANCE,30,decomposition+model/RandomForest,classical,564.9446533575481,,566.1776089386894,44.852342650184426,,,,,Close,
RELIANCE,30,decomposition+model/XGBoost,classical,566.0097805413095,,567.1373128411994,44.93727608373971,,,,,Close,
NIFTY50,30,WeightedEnsemble,autogluon_timeseries,503.33502604166665,349422.5025108973,591.1197023538441,2.1066018341206454,2.0792873519839983,2.0855898631458456,2.811029320246743,-0.9974706804020288,,
NIFTY50,30,DirectTabular,autogluon_internal,503.33502604166665,349422.5025108973,591.1197023538441,2.1066018341206454,2.0792873519839983,2.0855898631458456,2.811029320246743,-0.9974706804020288,,
TCS,30,Transformer,dl_multivariate,585.1237523351047,,591.9001241944463,14.626911045118336,,,,,,Close
RELIANCE,30,decomposition+model/LSTM,classical,660.3270627931407,,661.2853041024306,52.426865998851525,,,,,Close,
NIFTY50,30,original/ExpSmoothing,classical,544.9889283656686,,670.5291019198751,2.231668095418784,,,,,Close,
NIFTY50,30,ETS,autogluon_internal,557.555975776778,466493.38410310785,683.0032094383656,2.2833587341950694,2.3226276999266107,2.310256650249844,3.1138428968731504,-1.666705351405981,,
NIFTY50,30,original/RandomForest,classical,574.9104964827483,,683.1720753837368,2.3680035526169485,,,,,Close,
NIFTY50,30,original/ARIMA,classical,612.9406900855082,,731.3667244995302,2.512380514457343,,,,,Close,
NIFTY50,30,Theta,autogluon_internal,627.0430691245136,546419.7109834086,739.2020772315299,2.5712225643819284,2.6174427910645526,2.598179345884997,3.5019149496276065,-2.123603500175465,,
NIFTY50,30,Naive,autogluon_internal,632.3009114583333,553700.044910113,744.1102370684823,2.5928821580846173,2.6397175370343104,2.6199654368702996,3.531278987886248,-2.1652214654113324,,
NIFTY50,30,SeasonalNaive,autogluon_internal,639.0458333333333,561068.8315497716,749.0452800397127,2.6210958324113425,2.668488551822769,2.6479133045178935,3.568948079390778,-2.2073450698074093,,
NIFTY50,30,AutoARIMA,statsforecast,639.9137187288255,564549.1417157167,751.3648525954063,2.6242877887051406,2.6720840660595857,2.6515094241788786,3.5737950524149453,-2.2272402324406846,,
TCS,30,original/LSTM,classical,780.3895156820229,,792.3344700051275,19.11878073698037,,,,,Close,
BANKNIFTY,30,BiLSTM,dl_univariate,612.0739412777824,,827.3524722112027,1.1942259551754726,,,,,,Close
NIFTY50,30,BiLSTM,dl_univariate,817.5776936038826,,841.6248606363816,3.42324916359258,,,,,,Close
BANKNIFTY,30,BiLSTM,dl_multivariate,816.916794582957,,885.7063879146937,1.5875721919227026,,,,,,Close
BANKNIFTY,30,DirectTabular,autogluon_internal,848.3960286458333,1123803.1865332285,1060.095838371809,1.6087201612993276,1.6264990613146724,1.627388284539168,1.6084685712271785,-0.026794825917253906,,
NIFTY50,30,BiLSTM,dl_multivariate,1077.5549142825846,,1091.1145638983492,4.514332105683972,,,,,,Close
BANKNIFTY,30,AttentionForecaster,dl_multivariate,1131.4716674583149,,1213.0050078947174,2.2078401786307595,,,,,,Close
BANKNIFTY,30,original/RandomForest,classical,1270.164704868648,,1567.809115869451,2.4188254577520407,,,,,Close,
BANKNIFTY,30,RecursiveTabular,autogluon_internal,1334.1460286458334,2601318.404471461,1612.8603177186365,2.527422059711154,2.571344219803102,2.5591510846039713,2.5293988703950037,-1.3767687352038362,,
BANKNIFTY,30,original/XGBoost,classical,1346.63208315972,,1638.3721864047498,2.5589703738915732,,,,,Close,
BANKNIFTY,30,arima,flaml,1467.240235537219,3056065.1621439783,1748.16050811817,2.7792201994298447,2.8345306407978725,2.8144516113883706,2.7817313207706866,-1.792261077169163,,
BANKNIFTY,30,AutoARIMA,statsforecast,1476.8209161458467,3186104.07810009,1784.9661279979769,2.7956656198956265,2.8532853377139578,2.832829216721199,2.7998952714842944,-1.9110748407103788,,
BANKNIFTY,30,Naive,autogluon_internal,1531.2268880208333,3362111.4832027433,1833.6061417880187,2.8997474012579785,2.960651245546931,2.9371904327674874,2.9030432034561886,-2.071889025122894,,
BANKNIFTY,30,ETS,autogluon_internal,1531.2496564841229,3362190.6060576965,1833.6277174109516,2.899790869919333,2.960696202786499,2.937234107100185,2.903086370039223,-2.07196131797546,,
BANKNIFTY,30,Theta,autogluon_internal,1556.4680865189837,3425490.112639542,1850.8079621180427,2.948547655689846,3.010647519137198,2.985607951634452,2.950897829260113,-2.1297967171095884,,
TCS,30,decomposition+model/ExpSmoothing,classical,1863.4420975958726,,1867.7465016000647,45.80664698977813,,,,,Close,
TCS,30,decomposition+model/ARIMA,classical,1869.759277136939,,1873.9655956010308,45.9628144345062,,,,,Close,
BANKNIFTY,30,WeightedEnsemble,autogluon_timeseries,1571.169771984009,3593405.3262275397,1895.6279503709422,2.9744743851133038,3.0397544464412767,3.013808638437466,2.978770660126972,-2.283217240000986,,
TCS,30,decomposition+model/RandomForest,classical,1915.4028866165977,,1920.0689782175216,47.080820421016675,,,,,Close,
TCS,30,decomposition+model/XGBoost,classical,1944.3674252063975,,1948.7125628137287,47.79693453813403,,,,,Close,
NIFTY50,30,Transformer,dl_univariate,1965.5810477772982,,1980.1983242031822,8.235543884640995,,,,,,Close
NIFTY50,30,xgb_limitdepth,flaml,1871.0581380208334,4096430.7316731135,2023.9641132374638,7.733195515515298,8.099928428320911,7.752808137953342,10.44949986339207,-22.417210460164025,,
BANKNIFTY,30,original/ExpSmoothing,classical,1752.5557073051643,,2058.7863737355433,3.3220837620935426,,,,,Close,
BANKNIFTY,30,SeasonalNaive,autogluon_internal,1835.6034505208333,4472956.631486638,2114.9365549554054,3.4826931296275463,3.5643437860654195,3.521043769152664,3.480108769617381,-3.086844369903332,,
BANKNIFTY,30,original/ARIMA,classical,1925.9492965324523,,2205.755777446805,3.654997899528379,,,,,Close,
TCS,30,decomposition+model/LSTM,classical,2310.0208767293952,,2313.861547563456,56.80243718515269,,,,,Close,
NIFTY50,30,AttentionForecaster,dl_multivariate,2782.46831321019,,2801.2272927838394,11.659088362804193,,,,,,Close
NIFTY50,30,AttentionForecaster,dl_univariate,3030.3801379845363,,3039.853390894207,12.702269968330288,,,,,,Close
BANKNIFTY,30,Transformer,dl_univariate,3699.772172096162,,3750.8073976251158,7.182970615000291,,,,,,Close
NIFTY50,30,Hybrid_ARIMA_BiLSTM_XGB,dl_multivariate,4120.239276200429,,4124.397695791627,17.290943205196395,,,,,,Close
BANKNIFTY,30,Transformer,dl_multivariate,4670.006575043639,,4702.950794300205,9.071713989636,,,,,,Close
BANKNIFTY,30,Hybrid_ARIMA_BiLSTM_XGB,dl_univariate,5442.771925575895,,5464.976098080458,10.58958847056803,,,,,,Close
BANKNIFTY,30,original/LSTM,classical,6473.453346450258,,6591.463811528688,12.379800241828612,,,,,Close,
NIFTY50,30,Transformer,dl_multivariate,6913.891532043269,,6917.104512926191,28.99445557202641,,,,,,Close
BANKNIFTY,30,AttentionForecaster,dl_univariate,7144.884553327121,,7171.068231834813,13.88450000438958,,,,,,Close
BANKNIFTY,30,Hybrid_ARIMA_BiLSTM_XGB,dl_multivariate,7424.202746840984,,7435.749886007662,14.44359301884657,,,,,,Close
NIFTY50,30,decomposition+model/ExpSmoothing,classical,9395.5315869152,,9405.599429583426,38.922305966195715,,,,,Close,
NIFTY50,30,decomposition+model/ARIMA,classical,9411.564250056857,,9421.371125966856,38.98901244678933,,,,,Close,
NIFTY50,30,decomposition+model/RandomForest,classical,9634.945702163835,,9646.634579793588,39.91225292465847,,,,,Close,
NIFTY50,30,decomposition+model/XGBoost,classical,9749.625842418103,,9760.653630766874,40.388252467439706,,,,,Close,
NIFTY50,30,decomposition+model/LSTM,classical,12626.039795912404,,12634.356447654167,52.31413717822222,,,,,Close,
BANKNIFTY,30,decomposition+model/RandomForest,classical,22374.23940574189,,22406.85364438475,42.90902809045337,,,,,Close,
BANKNIFTY,30,decomposition+model/XGBoost,classical,22418.285659512283,,22451.018209808983,42.99358373254206,,,,,Close,
BANKNIFTY,30,decomposition+model/ExpSmoothing,classical,22587.71801180098,,22613.33560145909,43.323199167638286,,,,,Close,
